0,84699.474609375
1,92174.84140625
2,230630.17421875
3,105300.32109375
4,55340.4693359375
5,109507.0939453125
6,151708.825
7,168405.51015625
8,114214.0166015625
9,109092.14208984375
10,99015.5375
11,101028.11875
12,133663.328515625
13,86119.5365234375
14,145430.147265625
15,91714.673828125
16,76783.56440429688
17,243424.53671875
18,111707.69921875
19,120954.549609375
20,185355.0078125
21,110153.951171875
22,125893.81875
23,212417.55859375
24,102919.4046875
25,94289.651171875
26,193397.115625
27,82381.88515625
28,186793.7915527344
29,207596.10390625
30,175366.5109375
31,117564.083984375
32,85738.90322265626
33,155670.609375
34,72840.17353515625
35,122935.379296875
36,133939.1859375
37,111629.606640625
38,208855.807421875
39,114528.160546875
40,109074.237890625
41,206449.77578125
42,159035.756640625
43,118761.90559082032
44,159059.034765625
45,130453.812890625
46,164392.914453125
47,253811.79765625
48,129076.970703125
49,112788.6890625
50,126612.42958984376
51,97960.946875
52,134502.859765625
53,104344.576171875
54,136455.80234375
55,217934.00078125
56,197422.01484375
57,193023.55546875
58,84185.526171875
59,162738.5
60,177246.375
61,118123.221875
62,181313.540625
63,103185.512890625
64,241240.1953125
65,132847.889453125
66,99578.5767578125
67,151113.97578125
68,146381.6462890625
69,117355.069921875
70,152589.36484375
71,129141.55703125
72,134248.966015625
73,98932.0203125
74,102112.62265625
75,102082.3578125
76,137429.453125
77,113612.820703125
78,115361.537109375
79,169149.09375
80,156470.70390625
81,229057.98828125
82,118570.010546875
83,91010.265234375
84,100904.834375
85,139256.295703125
86,108708.7546875
87,78524.03486328125
88,86453.01142578125
89,107536.76982421875
90,96216.56640625
91,92577.4021484375
92,199143.83828125
93,94593.77109375
94,116070.475
95,139169.167578125
96,121272.683984375
97,88385.975390625
98,197558.9677734375
99,204894.8671875
100,83623.0009765625
101,158126.27421875
102,105988.54140625
103,132075.4921875
104,131967.712890625
105,201186.25625
106,196227.64140625
107,106085.00859375
108,171632.61328125
109,111804.079296875
110,96389.74931640625
111,106996.884375
112,111197.254296875
113,100068.07109375
114,89547.880078125
115,127835.30224609375
116,112701.441796875
117,141478.471875
118,135384.47255859376
119,101907.5203125
120,182312.859375
121,113479.836328125
122,156140.15625
123,127767.9537109375
124,228903.33671875
125,82652.347265625
126,156378.34609375
127,246617.001953125
128,147927.27890625
129,221319.926171875
130,145189.16328125
131,112610.4234375
132,201434.4578125
133,197688.44140625
134,128480.521875
135,107573.94609375
136,102907.8330078125
137,158582.804296875
138,141903.61796875
139,81859.06572265625
140,100606.789453125
141,181412.86171875
142,140918.84736328124
143,125596.4248046875
144,158534.83046875
145,159590.08046875
146,193599.72421875
147,106804.51796875
148,136818.9921875
149,81895.4234375
150,200409.35390625
151,137936.3546875
152,111003.26875
153,140962.92890625
154,96122.07421875
155,137984.71015625
156,126966.1580078125
157,97930.7109375
158,185869.4625
159,141494.88359375
160,134598.0359375
161,91905.55639648438
162,116874.35078125
163,116484.416796875
164,161159.46328125
165,128493.336328125
166,173734.909375
167,126521.312109375
168,185255.97265625
169,162024.6375
170,110398.92607421875
171,110053.323828125
172,119203.09765625
173,139889.6849609375
174,144922.1638671875
175,152633.695703125
176,104939.82109375
177,83552.6705078125
178,142522.74296875
179,130853.80703125
180,130524.4828125
181,203805.965625
182,123073.403125
183,201160.69140625
184,104489.63359375
185,153645.7578125
186,166143.06015625
187,125898.0607421875
188,155968.063671875
189,211259.728125
190,203042.54375
191,187035.8390625
192,140486.778125
193,119319.3453125
194,189817.396875
195,117401.8609375
196,94900.128125
197,168724.60078125
198,103160.028515625
199,113149.979296875
200,81226.98637695312
201,102163.312890625
202,172901.46484375
203,140770.06328125
204,162451.3140625
205,222107.278125
206,115438.26796875
207,118625.642578125
208,178476.54375
209,131916.781640625
210,136136.797265625
211,74115.74858398437
212,100943.45
213,71703.88662109376
214,126347.3625
215,208709.7578125
216,176147.12265625
217,122034.37890625
218,103067.92421875
219,89676.278125
220,147992.46171875
221,171837.544140625
222,221236.14609375
