0,83299.20120978261
1,81927.8049307093
2,229743.71254471998
3,109943.50656669593
4,76985.29334660771
5,122762.46338341999
6,147663.51518418425
7,169336.97716881544
8,151810.99292734935
9,112449.83681757931
10,141159.4479976123
11,97977.51082811733
12,133991.54896089027
13,104909.30315649217
14,144857.46857130626
15,87454.89305317003
16,95496.11068664008
17,242075.40324989962
18,110706.50346888506
19,119924.48846514372
20,178146.5095375418
21,111523.46544110341
22,139069.39329596673
23,207666.08649834493
24,104493.64431385981
25,91878.8411259305
26,194379.24027162266
27,82986.27820999581
28,164367.59373796615
29,204812.94303986622
30,182008.85229340784
31,116454.86824520695
32,41620.251578064206
33,156130.3076208302
34,83665.60737041116
35,140664.86005553298
36,172399.59415181546
37,110663.98968230351
38,216204.54516377064
39,114034.70921307441
40,108264.56593128054
41,204323.8523558428
42,163462.63506937394
43,135789.30008329093
44,164484.3749422283
45,129971.31307249371
46,134414.79730739468
47,257462.34994629654
48,127355.30213931628
49,111917.6897801022
50,138143.60392041996
51,96375.99220640711
52,131837.41761054497
53,104007.0316232657
54,138398.58361159867
55,217558.85055205316
56,195075.58998086213
57,192668.73133242
58,83529.89881681839
59,163130.55698699274
60,182092.0739399616
61,117767.32824593669
62,176048.00768416148
63,102380.54122011509
64,238479.22782814666
65,155560.94840988572
66,85641.36022048113
67,149113.12742386415
68,151557.067634112
69,116928.28153766388
70,151403.16664989362
71,136440.4839564347
72,133063.82209774782
73,96260.26499014474
74,100333.62205401796
75,99879.96138562681
76,137698.85100935143
77,116085.71680937291
78,95888.83358916009
79,171591.55097161978
80,155465.84267083704
81,229405.0070303644
82,120288.16041764805
83,137001.48341727158
84,100638.72910201858
85,134838.00049624397
86,110168.25454184049
87,91188.6417745441
88,95979.97634923935
89,107200.79060326095
90,91398.7322268104
91,93118.28205915513
92,198841.89090422814
93,101155.99048082755
94,115802.92469078279
95,141712.9108208643
96,122448.06913918878
97,88384.80881632876
98,209415.01049211857
99,223772.35769676167
100,83055.12430604898
101,164600.91323500976
102,110626.29346510151
103,134060.8660488879
104,139311.958123979
105,200563.36681172665
106,193393.95287381072
107,105231.09864364001
108,170903.80391778875
109,110680.58754591922
110,104230.51117411091
111,116200.81803254284
112,112340.43105058308
113,98993.75641085207
114,90067.12215583061
115,181400.30031661212
116,110824.1664120345
117,145138.68829198697
118,139743.85263489763
119,102565.61177929677
120,184352.88924541895
121,113455.70848688498
122,157559.50527447573
123,131402.86365822333
124,229954.47939457058
125,83610.81827412144
126,172163.84270911847
127,256607.85343575862
128,143382.5135123366
129,221179.55787758422
130,141808.96847087183
